country,currency,fx_symbol,date,usd_per_local_currency
Sydkorea,KRW,KRW=X,2020-05-08,0.0008205936141348853
Sydkorea,KRW,KRW=X,2020-05-11,0.0008205465168341248
Sydkorea,KRW,KRW=X,2020-05-12,0.0008180628108865865
Sydkorea,KRW,KRW=X,2020-05-13,0.0008158935912215746
Sydkorea,KRW,KRW=X,2020-05-14,0.0008152949004856539
Sydkorea,KRW,KRW=X,2020-05-15,0.0008160201327467126
Sydkorea,KRW,KRW=X,2020-05-18,0.0008116290431228458
Sydkorea,KRW,KRW=X,2020-05-19,0.0008168600227787479
Sydkorea,KRW,KRW=X,2020-05-20,0.0008167799626486683
Sydkorea,KRW,KRW=X,2020-05-21,0.0008152949004856539
Sydkorea,KRW,KRW=X,2020-05-22,0.0008107735494234867
Sydkorea,KRW,KRW=X,2020-05-25,0.0008067443512631084
Sydkorea,KRW,KRW=X,2020-05-26,0.0008064385931269223
Sydkorea,KRW,KRW=X,2020-05-27,0.000812433485231552
Sydkorea,KRW,KRW=X,2020-05-28,0.0008075587180557393
Sydkorea,KRW,KRW=X,2020-05-29,0.0008077675049489564
Sydkorea,KRW,KRW=X,2020-06-01,0.0008126976064507873
Sydkorea,KRW,KRW=X,2020-06-02,0.000817668180430781
Sydkorea,KRW,KRW=X,2020-06-03,0.000820250330548267
Sydkorea,KRW,KRW=X,2020-06-04,0.0008224902075773718
Sydkorea,KRW,KRW=X,2020-06-05,0.0008227879313321601
Sydkorea,KRW,KRW=X,2020-06-08,0.0008325632225156316
Sydkorea,KRW,KRW=X,2020-06-09,0.0008363092138979237
Sydkorea,KRW,KRW=X,2020-06-10,0.0008352125275354033
Sydkorea,KRW,KRW=X,2020-06-11,0.0008405197843295182
Sydkorea,KRW,KRW=X,2020-06-12,0.000830040831281029
Sydkorea,KRW,KRW=X,2020-06-15,0.0008315247770936037
Sydkorea,KRW,KRW=X,2020-06-16,0.0008285690444703484
Sydkorea,KRW,KRW=X,2020-06-17,0.0008256615446825311
Sydkorea,KRW,KRW=X,2020-06-18,0.0008234858320127101
Sydkorea,KRW,KRW=X,2020-06-19,0.0008255184355538858
Sydkorea,KRW,KRW=X,2020-06-22,0.0008258388358172513
Sydkorea,KRW,KRW=X,2020-06-23,0.0008278145695364238
Sydkorea,KRW,KRW=X,2020-06-24,0.0008278488682663257
Sydkorea,KRW,KRW=X,2020-06-25,0.0008297033810412777
Sydkorea,KRW,KRW=X,2020-06-26,0.0008322790995943046
Sydkorea,KRW,KRW=X,2020-06-29,0.0008315109351503687
Sydkorea,KRW,KRW=X,2020-06-30,0.0008343832724080085
Sydkorea,KRW,KRW=X,2020-07-01,0.0008344528807621635
Sydkorea,KRW,KRW=X,2020-07-02,0.000832847539490617
Sydkorea,KRW,KRW=X,2020-07-03,0.0008346060770366268
Sydkorea,KRW,KRW=X,2020-07-06,0.0008343763037129745
Sydkorea,KRW,KRW=X,2020-07-07,0.0008396798761472182
Sydkorea,KRW,KRW=X,2020-07-08,0.0008363302173090545
Sydkorea,KRW,KRW=X,2020-07-09,0.0008389120850447126
Sydkorea,KRW,KRW=X,2020-07-10,0.0008362812109907278
Sydkorea,KRW,KRW=X,2020-07-13,0.0008336667864791296
Sydkorea,KRW,KRW=X,2020-07-14,0.000830716555901079
Sydkorea,KRW,KRW=X,2020-07-15,0.0008305785945133958
Sydkorea,KRW,KRW=X,2020-07-16,0.0008330070925591682
Sydkorea,KRW,KRW=X,2020-07-17,0.0008304061651170212
Sydkorea,KRW,KRW=X,2020-07-20,0.000831580065060583
Sydkorea,KRW,KRW=X,2020-07-21,0.0008333124801767859
Sydkorea,KRW,KRW=X,2020-07-22,0.0008384056946086788
Sydkorea,KRW,KRW=X,2020-07-23,0.0008352614086797853
Sydkorea,KRW,KRW=X,2020-07-24,0.0008326811071243431
Sydkorea,KRW,KRW=X,2020-07-27,0.0008329932012217505
Sydkorea,KRW,KRW=X,2020-07-28,0.0008361763021389149
Sydkorea,KRW,KRW=X,2020-07-29,0.0008337710665358879
Sydkorea,KRW,KRW=X,2020-07-30,0.0008398209639487988
Sydkorea,KRW,KRW=X,2020-07-31,0.0008406469204944219
Sydkorea,KRW,KRW=X,2020-08-03,0.0008379490256541081
Sydkorea,KRW,KRW=X,2020-08-04,0.0008390951129469958
Sydkorea,KRW,KRW=X,2020-08-05,0.000838750262109457
Sydkorea,KRW,KRW=X,2020-08-06,0.0008437536531844955
Sydkorea,KRW,KRW=X,2020-08-07,0.00084518705076869
Sydkorea,KRW,KRW=X,2020-08-10,0.000841644556202531
Sydkorea,KRW,KRW=X,2020-08-11,0.0008437466139929278
Sydkorea,KRW,KRW=X,2020-08-12,0.0008438961134216155
Sydkorea,KRW,KRW=X,2020-08-13,0.0008454872120059184
Sydkorea,KRW,KRW=X,2020-08-14,0.000844509005948366
Sydkorea,KRW,KRW=X,2020-08-17,0.0008431418561471546
Sydkorea,KRW,KRW=X,2020-08-18,0.0008452371064455004
Sydkorea,KRW,KRW=X,2020-08-19,0.0008448514646550016
Sydkorea,KRW,KRW=X,2020-08-20,0.0008465895421389118
Sydkorea,KRW,KRW=X,2020-08-21,0.0008443877487913464
Sydkorea,KRW,KRW=X,2020-08-24,0.0008394896247403495
Sydkorea,KRW,KRW=X,2020-08-25,0.0008415737428992215
Sydkorea,KRW,KRW=X,2020-08-26,0.0008428434442994893
Sydkorea,KRW,KRW=X,2020-08-27,0.0008447016265765074
Sydkorea,KRW,KRW=X,2020-08-28,0.000842758210179906
Sydkorea,KRW,KRW=X,2020-08-31,0.0008477522096456444
Sydkorea,KRW,KRW=X,2020-09-01,0.0008424315668322187
Sydkorea,KRW,KRW=X,2020-09-02,0.0008439388000142168
Sydkorea,KRW,KRW=X,2020-09-03,0.0008412905224083461
Sydkorea,KRW,KRW=X,2020-09-04,0.0008397856660314284
Sydkorea,KRW,KRW=X,2020-09-07,0.0008428718016888921
Sydkorea,KRW,KRW=X,2020-09-08,0.0008425948135162411
Sydkorea,KRW,KRW=X,2020-09-09,0.0008408731695970973
Sydkorea,KRW,KRW=X,2020-09-10,0.0008443236088732722
Sydkorea,KRW,KRW=X,2020-09-11,0.0008422967887023653
Sydkorea,KRW,KRW=X,2020-09-14,0.0008424812966478253
Sydkorea,KRW,KRW=X,2020-09-15,0.0008468548058545041
Sydkorea,KRW,KRW=X,2020-09-16,0.0008479966080135679
Sydkorea,KRW,KRW=X,2020-09-17,0.0008531914013887482
Sydkorea,KRW,KRW=X,2020-09-18,0.0008556881693485437
Sydkorea,KRW,KRW=X,2020-09-21,0.0008591139171210959
Sydkorea,KRW,KRW=X,2020-09-22,0.0008592172711062286
Sydkorea,KRW,KRW=X,2020-09-23,0.0008602150537634409
Sydkorea,KRW,KRW=X,2020-09-24,0.0008548981531611821
Sydkorea,KRW,KRW=X,2020-09-25,0.0008557980316645272
Sydkorea,KRW,KRW=X,2020-09-28,0.0008521952975297572
Sydkorea,KRW,KRW=X,2020-09-29,0.0008573314449436126
Sydkorea,KRW,KRW=X,2020-09-30,0.0008562670290471238
Sydkorea,KRW,KRW=X,2020-10-01,0.0008592689123598155
Sydkorea,KRW,KRW=X,2020-10-02,0.0008606000247926765
Sydkorea,KRW,KRW=X,2020-10-05,0.0008581039443346965
Sydkorea,KRW,KRW=X,2020-10-06,0.0008649845855987881
Sydkorea,KRW,KRW=X,2020-10-07,0.0008591877131122722
Sydkorea,KRW,KRW=X,2020-10-08,0.0008646779074794639
Sydkorea,KRW,KRW=X,2020-10-09,0.0008692931019279057
Sydkorea,KRW,KRW=X,2020-10-12,0.0008751586038015343
Sydkorea,KRW,KRW=X,2020-10-13,0.000872295864186771
Sydkorea,KRW,KRW=X,2020-10-14,0.0008711636021211217
Sydkorea,KRW,KRW=X,2020-10-15,0.000872364324558717
Sydkorea,KRW,KRW=X,2020-10-16,0.000874026549196588
Sydkorea,KRW,KRW=X,2020-10-19,0.0008762859083876885
Sydkorea,KRW,KRW=X,2020-10-20,0.0008795074758135445
Sydkorea,KRW,KRW=X,2020-10-21,0.0008802816901408451
Sydkorea,KRW,KRW=X,2020-10-22,0.0008833687924525454
Sydkorea,KRW,KRW=X,2020-10-23,0.0008817175668771258
Sydkorea,KRW,KRW=X,2020-10-26,0.0008867134774603539
Sydkorea,KRW,KRW=X,2020-10-27,0.0008836732415393303
Sydkorea,KRW,KRW=X,2020-10-28,0.0008863441118490099
Sydkorea,KRW,KRW=X,2020-10-29,0.0008816942219430573
Sydkorea,KRW,KRW=X,2020-10-30,0.0008853318070581868
Sydkorea,KRW,KRW=X,2020-11-02,0.0008805840146698074
Sydkorea,KRW,KRW=X,2020-11-03,0.0008832829747745726
Sydkorea,KRW,KRW=X,2020-11-04,0.000884697423653539
Sydkorea,KRW,KRW=X,2020-11-05,0.0008851594248624772
Sydkorea,KRW,KRW=X,2020-11-06,0.0008907654308637391
Sydkorea,KRW,KRW=X,2020-11-09,0.0008919412908389507
Sydkorea,KRW,KRW=X,2020-11-10,0.0008939027365732361
Sydkorea,KRW,KRW=X,2020-11-11,0.0008959931540523074
Sydkorea,KRW,KRW=X,2020-11-12,0.0008997256232236404
Sydkorea,KRW,KRW=X,2020-11-13,0.0008969333572603153
Sydkorea,KRW,KRW=X,2020-11-16,0.0009027226034378832
Sydkorea,KRW,KRW=X,2020-11-17,0.0009040855905951261
Sydkorea,KRW,KRW=X,2020-11-18,0.0009050183666141907
Sydkorea,KRW,KRW=X,2020-11-19,0.0009042408698108391
Sydkorea,KRW,KRW=X,2020-11-20,0.0008975532579857534
Sydkorea,KRW,KRW=X,2020-11-23,0.0008978031112954744
Sydkorea,KRW,KRW=X,2020-11-24,0.0008984080564566993
Sydkorea,KRW,KRW=X,2020-11-25,0.0009011363646363818
Sydkorea,KRW,KRW=X,2020-11-26,0.0009053952583017959
Sydkorea,KRW,KRW=X,2020-11-27,0.0009045189288693911
Sydkorea,KRW,KRW=X,2020-11-30,0.0009055264638229908
Sydkorea,KRW,KRW=X,2020-12-01,0.0009021118358790756
Sydkorea,KRW,KRW=X,2020-12-02,0.0009039302649579383
Sydkorea,KRW,KRW=X,2020-12-03,0.0009096035907134714
Sydkorea,KRW,KRW=X,2020-12-04,0.0009163215639926788
Sydkorea,KRW,KRW=X,2020-12-07,0.000922696463274721
Sydkorea,KRW,KRW=X,2020-12-08,0.0009227815872181233
Sydkorea,KRW,KRW=X,2020-12-09,0.0009217779377086505
Sydkorea,KRW,KRW=X,2020-12-10,0.000920505185651131
Sydkorea,KRW,KRW=X,2020-12-11,0.0009204967041566066
Sydkorea,KRW,KRW=X,2020-12-14,0.0009161033000407169
Sydkorea,KRW,KRW=X,2020-12-15,0.0009157005533996948
Sydkorea,KRW,KRW=X,2020-12-16,0.0009189403110577057
Sydkorea,KRW,KRW=X,2020-12-17,0.0009160444992769041
Sydkorea,KRW,KRW=X,2020-12-18,0.0009156167307944864
Sydkorea,KRW,KRW=X,2020-12-21,0.0009099346828624376
Sydkorea,KRW,KRW=X,2020-12-22,0.0009075563259345852
Sydkorea,KRW,KRW=X,2020-12-23,0.0009025433831186488
Sydkorea,KRW,KRW=X,2020-12-24,0.0009051411620235827
Sydkorea,KRW,KRW=X,2020-12-25,0.0009091652670900485
Sydkorea,KRW,KRW=X,2020-12-28,0.0009098436261799951
Sydkorea,KRW,KRW=X,2020-12-29,0.0009132420091324201
Sydkorea,KRW,KRW=X,2020-12-30,0.0009152312830342687
Sydkorea,KRW,KRW=X,2020-12-31,0.0009204542990283207
Sydkorea,KRW,KRW=X,2021-01-01,0.0009219563707106435
Sydkorea,KRW,KRW=X,2021-01-04,0.0009218884127899414
Sydkorea,KRW,KRW=X,2021-01-05,0.0009202849243466701
Sydkorea,KRW,KRW=X,2021-01-06,0.0009204289612433341
Sydkorea,KRW,KRW=X,2021-01-07,0.000920005561361743
Sydkorea,KRW,KRW=X,2021-01-08,0.0009148545373468258
Sydkorea,KRW,KRW=X,2021-01-11,0.0009150638249198732
Sydkorea,KRW,KRW=X,2021-01-12,0.0009120343331049536
Sydkorea,KRW,KRW=X,2021-01-13,0.0009144612581879557
Sydkorea,KRW,KRW=X,2021-01-14,0.000911485642599047
Sydkorea,KRW,KRW=X,2021-01-15,0.0009133253974810637
Sydkorea,KRW,KRW=X,2021-01-18,0.0009066512252629864
Sydkorea,KRW,KRW=X,2021-01-19,0.0009065361455282659
Sydkorea,KRW,KRW=X,2021-01-20,0.000908273471030489
Sydkorea,KRW,KRW=X,2021-01-21,0.0009122006841505131
Sydkorea,KRW,KRW=X,2021-01-22,0.0009091735410522596
Sydkorea,KRW,KRW=X,2021-01-25,0.0009052722939049603
Sydkorea,KRW,KRW=X,2021-01-26,0.00090766341819484
Sydkorea,KRW,KRW=X,2021-01-27,0.0009082652134423251
Sydkorea,KRW,KRW=X,2021-01-28,0.0009029345372460496
Sydkorea,KRW,KRW=X,2021-01-29,0.0008990460805014992
Sydkorea,KRW,KRW=X,2021-02-01,0.0008949106001570682
Sydkorea,KRW,KRW=X,2021-02-02,0.0008953513319498669
Sydkorea,KRW,KRW=X,2021-02-03,0.0008979804537980178
Sydkorea,KRW,KRW=X,2021-02-04,0.0008983515052486998
Sydkorea,KRW,KRW=X,2021-02-05,0.0008935512367972951
Sydkorea,KRW,KRW=X,2021-02-08,0.0008953754057033184
Sydkorea,KRW,KRW=X,2021-02-09,0.0008957924980658777
Sydkorea,KRW,KRW=X,2021-02-10,0.0009009009009009009
Sydkorea,KRW,KRW=X,2021-02-11,0.000905813527139686
Sydkorea,KRW,KRW=X,2021-02-12,0.0009072599177839999
Sydkorea,KRW,KRW=X,2021-02-15,0.0009063142956808348
Sydkorea,KRW,KRW=X,2021-02-16,0.0009072434395955501
Sydkorea,KRW,KRW=X,2021-02-17,0.000903783268535721
Sydkorea,KRW,KRW=X,2021-02-18,0.0009053460285126531
Sydkorea,KRW,KRW=X,2021-02-19,0.0009039793408940082
Sydkorea,KRW,KRW=X,2021-02-22,0.0009058463803077489
Sydkorea,KRW,KRW=X,2021-02-23,0.0009003574062804546
Sydkorea,KRW,KRW=X,2021-02-24,0.0009014612211014113
Sydkorea,KRW,KRW=X,2021-02-25,0.0009031710653625958
Sydkorea,KRW,KRW=X,2021-02-26,0.0008935512367972951
Sydkorea,KRW,KRW=X,2021-03-01,0.0008901786627260614
Sydkorea,KRW,KRW=X,2021-03-02,0.000907581060493845
Sydkorea,KRW,KRW=X,2021-03-03,0.0008894186218332511
Sydkorea,KRW,KRW=X,2021-03-04,0.0008853474988933156
Sydkorea,KRW,KRW=X,2021-03-05,0.0008823399845956708
Sydkorea,KRW,KRW=X,2021-03-08,0.0008869258340751449
Sydkorea,KRW,KRW=X,2021-03-09,0.0008770160556459836
Sydkorea,KRW,KRW=X,2021-03-10,0.0008811271112981212
Sydkorea,KRW,KRW=X,2021-03-11,0.0008802739336833082
Sydkorea,KRW,KRW=X,2021-03-12,0.000885237763387141
Sydkorea,KRW,KRW=X,2021-03-15,0.0008814455707360071
Sydkorea,KRW,KRW=X,2021-03-16,0.0008838685042758973
Sydkorea,KRW,KRW=X,2021-03-17,0.0008850811002016174
Sydkorea,KRW,KRW=X,2021-03-18,0.0008919572178469402
Sydkorea,KRW,KRW=X,2021-03-19,0.0008880127278933665
Sydkorea,KRW,KRW=X,2021-03-22,0.0008869337082014084
Sydkorea,KRW,KRW=X,2021-03-23,0.0008887940880437775
Sydkorea,KRW,KRW=X,2021-03-24,0.0008824567976427029
Sydkorea,KRW,KRW=X,2021-03-25,0.0008814611251110972
Sydkorea,KRW,KRW=X,2021-03-26,0.0008816709731357265
Sydkorea,KRW,KRW=X,2021-03-29,0.0008865562915627373
Sydkorea,KRW,KRW=X,2021-03-30,0.0008836654251987249
Sydkorea,KRW,KRW=X,2021-03-31,0.0008831426164285872
Sydkorea,KRW,KRW=X,2021-04-01,0.0008871540483659233
Sydkorea,KRW,KRW=X,2021-04-02,0.0008864776235820361
Sydkorea,KRW,KRW=X,2021-04-05,0.000885904344824424
Sydkorea,KRW,KRW=X,2021-04-06,0.0008895926671154447
Sydkorea,KRW,KRW=X,2021-04-07,0.0008948545861297539
Sydkorea,KRW,KRW=X,2021-04-08,0.0008945664153865424
Sydkorea,KRW,KRW=X,2021-04-09,0.0008961858605457348
Sydkorea,KRW,KRW=X,2021-04-12,0.0008912178918954438
Sydkorea,KRW,KRW=X,2021-04-13,0.0008893237079674589
Sydkorea,KRW,KRW=X,2021-04-14,0.000892307464404644
Sydkorea,KRW,KRW=X,2021-04-15,0.000895969047069327
Sydkorea,KRW,KRW=X,2021-04-16,0.0008963223539315695
Sydkorea,KRW,KRW=X,2021-04-19,0.0008963384377867049
Sydkorea,KRW,KRW=X,2021-04-20,0.000897287523475482
Sydkorea,KRW,KRW=X,2021-04-21,0.000895969047069327
Sydkorea,KRW,KRW=X,2021-04-22,0.0008963303957869845
Sydkorea,KRW,KRW=X,2021-04-23,0.0008939826304151181
Sydkorea,KRW,KRW=X,2021-04-26,0.0008975613219439171
Sydkorea,KRW,KRW=X,2021-04-27,0.0009015262998728267
Sydkorea,KRW,KRW=X,2021-04-28,0.0008991592663290649
Sydkorea,KRW,KRW=X,2021-04-29,0.0009019897616674831
Sydkorea,KRW,KRW=X,2021-04-30,0.0009036443938693817
Sydkorea,KRW,KRW=X,2021-05-03,0.0008954475368524975
Sydkorea,KRW,KRW=X,2021-05-04,0.0008925383597014572
Sydkorea,KRW,KRW=X,2021-05-05,0.0008889599786788506
Sydkorea,KRW,KRW=X,2021-05-06,0.0008896876384027935
Sydkorea,KRW,KRW=X,2021-05-07,0.0008933436844298331
Sydkorea,KRW,KRW=X,2021-05-10,0.0008993048610545447
Sydkorea,KRW,KRW=X,2021-05-11,0.0008964268112154899
Sydkorea,KRW,KRW=X,2021-05-12,0.0008942704251059436
Sydkorea,KRW,KRW=X,2021-05-13,0.000883704508284568
Sydkorea,KRW,KRW=X,2021-05-14,0.0008883361849300793
Sydkorea,KRW,KRW=X,2021-05-17,0.0008884702975225865
Sydkorea,KRW,KRW=X,2021-05-18,0.0008806615453847078
Sydkorea,KRW,KRW=X,2021-05-19,0.0008872012234539527
Sydkorea,KRW,KRW=X,2021-05-20,0.0008846660866085075
Sydkorea,KRW,KRW=X,2021-05-21,0.0008872720435439153
Sydkorea,KRW,KRW=X,2021-05-24,0.0008874767839020031
Sydkorea,KRW,KRW=X,2021-05-25,0.0008911147419008853
Sydkorea,KRW,KRW=X,2021-05-26,0.000891758365269321
Sydkorea,KRW,KRW=X,2021-05-27,0.0008964428988196981
Sydkorea,KRW,KRW=X,2021-05-28,0.0008950147286298299
Sydkorea,KRW,KRW=X,2021-05-31,0.0008985937205717961
Sydkorea,KRW,KRW=X,2021-06-01,0.0009033587035391106
Sydkorea,KRW,KRW=X,2021-06-02,0.0009031710653625958
Sydkorea,KRW,KRW=X,2021-06-03,0.0009009983021593274
Sydkorea,KRW,KRW=X,2021-06-04,0.0008965072550112261
Sydkorea,KRW,KRW=X,2021-06-07,0.0009011606513569827
Sydkorea,KRW,KRW=X,2021-06-08,0.0009014531861121189
Sydkorea,KRW,KRW=X,2021-06-09,0.000895343307653054
Sydkorea,KRW,KRW=X,2021-06-10,0.0008957282444480867
Sydkorea,KRW,KRW=X,2021-06-11,0.0008998794082501981
Sydkorea,KRW,KRW=X,2021-06-14,0.0008964187676299156
Sydkorea,KRW,KRW=X,2021-06-15,0.0008958005304162662
Sydkorea,KRW,KRW=X,2021-06-16,0.0008960332372328936
Sydkorea,KRW,KRW=X,2021-06-17,0.0008834312850711544
Sydkorea,KRW,KRW=X,2021-06-18,0.0008821920404567756
Sydkorea,KRW,KRW=X,2021-06-21,0.0008816398501212255
Sydkorea,KRW,KRW=X,2021-06-22,0.0008846895891841514
Sydkorea,KRW,KRW=X,2021-06-23,0.0008829944030313266
Sydkorea,KRW,KRW=X,2021-06-24,0.0008829164610354372
Sydkorea,KRW,KRW=X,2021-06-25,0.0008843296399185018
Sydkorea,KRW,KRW=X,2021-06-28,0.0008886203550684824
Sydkorea,KRW,KRW=X,2021-06-29,0.000885708181642833
Sydkorea,KRW,KRW=X,2021-06-30,0.0008845565199438773
Sydkorea,KRW,KRW=X,2021-07-01,0.0008852691409463669
Sydkorea,KRW,KRW=X,2021-07-02,0.0008830723587895398
Sydkorea,KRW,KRW=X,2021-07-05,0.0008851358973173208
Sydkorea,KRW,KRW=X,2021-07-06,0.0008853945777363902
Sydkorea,KRW,KRW=X,2021-07-07,0.0008806848356649837
Sydkorea,KRW,KRW=X,2021-07-08,0.0008767930267554591
Sydkorea,KRW,KRW=X,2021-07-09,0.0008723871780383344
Sydkorea,KRW,KRW=X,2021-07-12,0.0008738890237746459
Sydkorea,KRW,KRW=X,2021-07-13,0.0008763474028526862
Sydkorea,KRW,KRW=X,2021-07-14,0.0008705493536234811
Sydkorea,KRW,KRW=X,2021-07-15,0.0008745768972697763
Sydkorea,KRW,KRW=X,2021-07-16,0.0008771006598276656
Sydkorea,KRW,KRW=X,2021-07-19,0.0008760402978537013
Sydkorea,KRW,KRW=X,2021-07-20,0.0008695123311644704
Sydkorea,KRW,KRW=X,2021-07-21,0.0008714748989272093
Sydkorea,KRW,KRW=X,2021-07-22,0.0008705569396522958
Sydkorea,KRW,KRW=X,2021-07-23,0.0008696332497988602
Sydkorea,KRW,KRW=X,2021-07-26,0.00086871916415473
Sydkorea,KRW,KRW=X,2021-07-27,0.0008682364307851711
Sydkorea,KRW,KRW=X,2021-07-28,0.0008668816092844375
Sydkorea,KRW,KRW=X,2021-07-29,0.0008700115452826034
Sydkorea,KRW,KRW=X,2021-07-30,0.0008755647430000512
Sydkorea,KRW,KRW=X,2021-08-02,0.0008688625314594101
Sydkorea,KRW,KRW=X,2021-08-03,0.000869898003609567
Sydkorea,KRW,KRW=X,2021-08-04,0.0008706403021648994
Sydkorea,KRW,KRW=X,2021-08-05,0.0008740799860010627
Sydkorea,KRW,KRW=X,2021-08-06,0.0008747988000135406
Sydkorea,KRW,KRW=X,2021-08-09,0.000873423437111007
Sydkorea,KRW,KRW=X,2021-08-10,0.000872684103375142
Sydkorea,KRW,KRW=X,2021-08-11,0.0008676940310870029
Sydkorea,KRW,KRW=X,2021-08-12,0.0008674155537816173
Sydkorea,KRW,KRW=X,2021-08-13,0.0008605407204255307
Sydkorea,KRW,KRW=X,2021-08-16,0.0008610446157120672
Sydkorea,KRW,KRW=X,2021-08-17,0.0008587376556462001
Sydkorea,KRW,KRW=X,2021-08-18,0.0008500149105398736
Sydkorea,KRW,KRW=X,2021-08-19,0.0008549346437321822
Sydkorea,KRW,KRW=X,2021-08-20,0.0008507814321522059
Sydkorea,KRW,KRW=X,2021-08-23,0.0008516146684805061
Sydkorea,KRW,KRW=X,2021-08-24,0.0008564503665998576
Sydkorea,KRW,KRW=X,2021-08-25,0.0008594979029803971
Sydkorea,KRW,KRW=X,2021-08-26,0.000859601349381044
Sydkorea,KRW,KRW=X,2021-08-27,0.0008547008547008547
Sydkorea,KRW,KRW=X,2021-08-30,0.0008610817234037745
Sydkorea,KRW,KRW=X,2021-08-31,0.0008579934892203047
Sydkorea,KRW,KRW=X,2021-09-01,0.0008632521909292132
Sydkorea,KRW,KRW=X,2021-09-02,0.0008655910036016278
Sydkorea,KRW,KRW=X,2021-09-03,0.0008642071295189293
Sydkorea,KRW,KRW=X,2021-09-06,0.0008659883091578263
Sydkorea,KRW,KRW=X,2021-09-07,0.0008653962356953974
Sydkorea,KRW,KRW=X,2021-09-08,0.0008613264427217916
Sydkorea,KRW,KRW=X,2021-09-09,0.0008572726798959301
Sydkorea,KRW,KRW=X,2021-09-10,0.0008553368708557221
Sydkorea,KRW,KRW=X,2021-09-13,0.0008551540096670401
Sydkorea,KRW,KRW=X,2021-09-14,0.0008538907638976403
Sydkorea,KRW,KRW=X,2021-09-15,0.0008541168075632711
Sydkorea,KRW,KRW=X,2021-09-16,0.0008582070554425643
Sydkorea,KRW,KRW=X,2021-09-17,0.0008514841049890712
Sydkorea,KRW,KRW=X,2021-09-20,0.0008466612020914764
Sydkorea,KRW,KRW=X,2021-09-21,0.0008429429203547563
Sydkorea,KRW,KRW=X,2021-09-22,0.0008453656737988548
Sydkorea,KRW,KRW=X,2021-09-23,0.0008467185212854824
Sydkorea,KRW,KRW=X,2021-09-24,0.0008512812135579003
Sydkorea,KRW,KRW=X,2021-09-27,0.0008480325995656731
Sydkorea,KRW,KRW=X,2021-09-28,0.0008496465752356235
Sydkorea,KRW,KRW=X,2021-09-29,0.0008425380512584436
Sydkorea,KRW,KRW=X,2021-09-30,0.000842154867880273
Sydkorea,KRW,KRW=X,2021-10-01,0.0008447943979571485
Sydkorea,KRW,KRW=X,2021-10-04,0.000847457627118644
Sydkorea,KRW,KRW=X,2021-10-05,0.0008447515376602239
Sydkorea,KRW,KRW=X,2021-10-06,0.0008423393136476964
Sydkorea,KRW,KRW=X,2021-10-07,0.0008393627523557127
Sydkorea,KRW,KRW=X,2021-10-08,0.0008395248117397378
Sydkorea,KRW,KRW=X,2021-10-11,0.0008364141561053894
Sydkorea,KRW,KRW=X,2021-10-12,0.0008362602100409616
Sydkorea,KRW,KRW=X,2021-10-13,0.0008354986571541663
Sydkorea,KRW,KRW=X,2021-10-14,0.0008426658854451687
Sydkorea,KRW,KRW=X,2021-10-15,0.0008459306471111293
Sydkorea,KRW,KRW=X,2021-10-18,0.0008461739961806483
Sydkorea,KRW,KRW=X,2021-10-19,0.0008433978431788604
Sydkorea,KRW,KRW=X,2021-10-20,0.0008505932711551591
Sydkorea,KRW,KRW=X,2021-10-21,0.0008513609251732523
Sydkorea,KRW,KRW=X,2021-10-22,0.0008499425935989943
Sydkorea,KRW,KRW=X,2021-10-25,0.0008499498247393501
Sydkorea,KRW,KRW=X,2021-10-26,0.0008568539319261349
Sydkorea,KRW,KRW=X,2021-10-27,0.0008566558193878404
Sydkorea,KRW,KRW=X,2021-10-28,0.0008531185429668384
Sydkorea,KRW,KRW=X,2021-10-29,0.0008566264373615445
Sydkorea,KRW,KRW=X,2021-11-01,0.000851513135307329
Sydkorea,KRW,KRW=X,2021-11-02,0.0008499282198682964
Sydkorea,KRW,KRW=X,2021-11-03,0.000848867582459942
Sydkorea,KRW,KRW=X,2021-11-04,0.0008479319186850679
Sydkorea,KRW,KRW=X,2021-11-05,0.0008432912281344683
Sydkorea,KRW,KRW=X,2021-11-08,0.0008470986869970351
Sydkorea,KRW,KRW=X,2021-11-09,0.0008334305770743718
Sydkorea,KRW,KRW=X,2021-11-10,0.0008492569002123143
Sydkorea,KRW,KRW=X,2021-11-11,0.0008444947283509313
Sydkorea,KRW,KRW=X,2021-11-12,0.0008452299552715286
Sydkorea,KRW,KRW=X,2021-11-15,0.0008480973042577031
Sydkorea,KRW,KRW=X,2021-11-16,0.000844944268953022
Sydkorea,KRW,KRW=X,2021-11-17,0.0008445588942711649
Sydkorea,KRW,KRW=X,2021-11-18,0.0008465751941067123
Sydkorea,KRW,KRW=X,2021-11-19,0.0008453799808613073
Sydkorea,KRW,KRW=X,2021-11-22,0.0008391866568502042
Sydkorea,KRW,KRW=X,2021-11-23,0.0008406893652795292
Sydkorea,KRW,KRW=X,2021-11-24,0.00084037147866193
Sydkorea,KRW,KRW=X,2021-11-25,0.000841835872217289
Sydkorea,KRW,KRW=X,2021-11-26,0.0008401808275904226
Sydkorea,KRW,KRW=X,2021-11-29,0.0008370932875684187
Sydkorea,KRW,KRW=X,2021-11-30,0.0008398139041279436
Sydkorea,KRW,KRW=X,2021-12-01,0.0008454085964390672
Sydkorea,KRW,KRW=X,2021-12-02,0.0008495382865190242
Sydkorea,KRW,KRW=X,2021-12-03,0.0008497837159365567
Sydkorea,KRW,KRW=X,2021-12-06,0.0008452085024756293
