model_id,forecast_horizon_months,signal_variant,lookback_months,n_periods,mean_period_return,period_vol,mean_monthly_return,monthly_vol,annualized_sharpe,equal_weight_mean_period_return,equal_weight_period_vol,equal_weight_mean_monthly_return,equal_weight_monthly_vol,equal_weight_annualized_sharpe,mean_excess_vs_equal_weight,hit_rate_vs_equal_weight,cumulative_log_return,compound_return,max_drawdown,equal_weight_compound_return,equal_weight_max_drawdown,mean_turnover,optimal_solver_rate,mean_n_assets,mean_n_scenarios
distributed_lag,5,direction,16,56,0.02738604691407324,0.06263703521280568,0.005477209382814649,0.0280121337289763,0.6773354023306413,0.026872669114966035,0.07973313543621766,0.005374533822993207,0.035657742178916006,0.5221287204171838,0.0005133777991072069,0.5,0.3067237254376203,0.35896546861376444,-0.12268641400245894,0.35117406744577084,-0.17236380503009774,0.22892513898383798,1.0,19.0,15.0
distributed_lag,5,direction_risk_scaled,16,56,0.028649087089749163,0.06318879064719435,0.005729817417949833,0.028258886260625896,0.7023868382109704,0.026872669114966035,0.07973313543621766,0.005374533822993207,0.035657742178916006,0.5221287204171838,0.0017764179747831296,0.5,0.3208697754051907,0.37832607725118783,-0.12288647932265195,0.35117406744577084,-0.17236380503009774,0.2361191824582925,1.0,19.0,15.0
distributed_lag,5,raw,17,55,0.030506578238974225,0.06092720479160016,0.006101315647794846,0.02724747431861377,0.7756894141029752,0.027646172802611984,0.0802462225837298,0.005529234560522398,0.03588720172695973,0.533723150590259,0.0028604054363622466,0.4909090909090909,0.3355723606287166,0.3987407402842751,-0.11158806953162259,0.35541529863368226,-0.16924082610514246,0.21625560654640313,1.0,19.0,16.0
distributed_lag,5,direction,17,55,0.030009723808977252,0.06237657268250924,0.006001944761795449,0.02789565134430941,0.7453257243102352,0.027646172802611984,0.0802462225837298,0.005529234560522398,0.03588720172695973,0.533723150590259,0.002363551006365261,0.4909090909090909,0.3301069618987497,0.39111691701311213,-0.1190140741408765,0.35541529863368226,-0.16924082610514246,0.21749806615705594,1.0,19.0,16.0
distributed_lag,5,direction_risk_scaled,17,55,0.029609425956115175,0.06249782752838295,0.005921885191223036,0.027949878159904386,0.7339571191764452,0.027646172802611984,0.0802462225837298,0.005529234560522398,0.03588720172695973,0.533723150590259,0.001963253153503195,0.4909090909090909,0.32570368551726697,0.3850049110496887,-0.12356636230088014,0.35541529863368226,-0.16924082610514246,0.21490383989792963,1.0,19.0,16.0
distributed_lag,5,raw,18,54,0.032106681937428855,0.06001851411955131,0.006421336387485767,0.02684109549596953,0.8287352412487214,0.028506867697642487,0.08073389415195824,0.005701373539528497,0.03610529508241027,0.5470149805369177,0.003599814239786357,0.5555555555555556,0.3467521649242315,0.414466127607104,-0.10170081579263723,0.36052978424695215,-0.16276469884405487,0.22319107321287215,1.0,19.0,17.0
distributed_lag,5,direction,18,54,0.03307880024653226,0.06135486034739261,0.006615760049306453,0.027438727697355246,0.8352306027066734,0.028506867697642487,0.08073389415195824,0.005701373539528497,0.03610529508241027,0.5470149805369177,0.004571932548889771,0.5555555555555556,0.3572510426625485,0.4293946638579391,-0.10622513939416334,0.36052978424695215,-0.16276469884405487,0.21961898456869908,1.0,19.0,17.0
distributed_lag,5,direction_risk_scaled,18,54,0.03322336146357121,0.06130161926505953,0.006644672292714242,0.02741491756149676,0.8396093101363241,0.028506867697642487,0.08073389415195824,0.005701373539528497,0.03610529508241027,0.5470149805369177,0.00471649376592872,0.5555555555555556,0.35881230380656903,0.43162806521380226,-0.10610623603696567,0.36052978424695215,-0.16276469884405487,0.2176092708486031,1.0,19.0,17.0
elastic_net_panel,1,raw,5,71,0.010963365125548477,0.04144592134954856,0.010963365125548477,0.04144592134954856,0.9163316823977682,0.009118994870211505,0.042258299621121764,0.009118994870211505,0.042258299621121764,0.7475247499675433,0.001844370255336972,0.5492957746478874,0.7783989239139416,1.1779823569715702,-0.20315141690917982,0.9106598159591603,-0.23597359439863963,0.5062036649451966,1.0,19.0,4.0
elastic_net_panel,1,direction,5,71,0.01038388140325179,0.04309746481225891,0.01038388140325179,0.04309746481225891,0.8346388934267813,0.009118994870211505,0.042258299621121764,0.009118994870211505,0.042258299621121764,0.7475247499675433,0.0012648865330402881,0.5070422535211268,0.7372555796308772,1.090191272289069,-0.2395764420880585,0.9106598159591603,-0.23597359439863963,0.5182686852269042,1.0,19.0,4.0
