country,date,GNC,n_ports,mean_NC,mean_observations_per_port,total_observations
Belgien,2024-07-26,-0.05599557770971453,1,2311.0,1.0,1
Belgien,2024-07-28,0.33085973796645973,1,4479.0,2.0,2
Belgien,2024-08-05,-0.09775599224605003,1,2049.0,1.0,1
Belgien,2024-08-07,0.039401530688705666,1,2217.0,1.0,1
Belgien,2024-08-12,0.4835818674473609,1,24880.0,6.0,6
Belgien,2024-08-17,-0.4888838232676617,1,2159.0,1.0,1
Belgien,2024-08-22,0.374780416671088,1,14063.0,3.0,3
Belgien,2024-08-27,0.11625417988714411,1,25149.0,6.0,6
Belgien,2024-09-01,-0.008305607436127715,1,24126.0,6.0,6
Belgien,2024-09-19,-0.13199565402740132,1,2242.0,1.0,1
Belgien,2024-09-21,1.2351145680171194,1,26512.0,6.0,6
Belgien,2024-10-04,-0.18722134012652983,1,2325.0,1.0,1
Belgien,2024-10-06,0.10738222926900542,1,2882.0,1.0,1
Belgien,2024-10-16,0.009018699096351668,1,3154.0,1.0,1
Belgien,2024-10-24,-0.004314248567159451,1,3047.0,1.0,1
Belgien,2024-10-26,0.9591461782427917,1,20748.0,5.0,5
Belgien,2024-11-30,0.0012330251327999824,1,21663.0,5.0,5
Belgien,2024-12-20,-0.1094268931469951,1,2428.0,2.0,2
Belgien,2024-12-28,0.010605845303112482,1,2643.0,1.0,1
Belgien,2025-01-02,0.013035359279541404,1,2821.0,1.0,1
Belgien,2025-01-09,-0.2783420889118536,1,402.0,1.0,1
Belgien,2025-01-12,0.6598187571821722,1,2910.0,1.0,1
Belgien,2025-02-01,-0.013106187178339158,1,2239.0,1.0,1
Belgien,2025-02-03,1.1074659949915748,1,20511.0,6.0,6
Belgien,2025-02-18,0.004047950539372517,1,21795.0,6.0,6
Belgien,2025-02-23,-0.011637448270194639,1,20563.0,6.0,6
Belgien,2025-03-03,-0.25345654171340226,1,2707.0,1.0,1
Belgien,2025-03-05,0.9544906937809925,1,18262.0,6.0,6
Belgien,2025-03-08,-0.6449337812996753,1,2638.0,1.0,1
Belgien,2025-03-10,0.9646827517360914,1,18163.0,5.0,5
Belgien,2025-03-15,-0.41662743601467545,1,2262.0,1.0,1
Belgien,2025-03-18,0.06981124365047453,1,2789.0,1.0,1
Belgien,2025-03-20,1.0816347237857458,1,24263.0,7.0,7
Belgien,2025-03-25,-0.3542803610892797,1,4127.0,3.0,3
Belgien,2025-03-27,0.8796261488379242,1,23970.0,6.0,6
Belgien,2025-03-30,-0.4795400600405439,1,5687.0,3.0,3
Belgien,2025-04-02,-0.22541152134271444,1,2892.0,1.0,1
Belgien,2025-04-04,1.0822890897511024,1,25192.0,6.0,6
Belgien,2025-04-06,-0.007861577010704224,1,24799.0,6.0,6
Belgien,2025-04-07,-2.425988960691546,1,2192.0,1.0,1
Belgien,2025-04-09,1.252613981605112,1,26844.0,7.0,7
Belgien,2025-04-12,-0.7860906765244838,1,2539.0,1.0,1
Belgien,2025-04-14,1.0872147119287106,1,22336.0,6.0,6
Belgien,2025-04-19,0.03474671351783058,1,26574.0,7.0,7
Belgien,2025-04-22,-0.7370310546115585,1,2912.0,1.0,1
Belgien,2025-04-26,0.5435844967641814,1,25615.0,6.0,6
Belgien,2025-04-27,-2.58307079090942,1,1935.0,1.0,1
Belgien,2025-04-29,1.3920428428207532,1,31318.0,7.0,7
Belgien,2025-05-02,-0.80248537572441,1,2820.0,1.0,1
Belgien,2025-05-06,-0.039381290329321805,1,2409.0,1.0,1
Belgien,2025-05-09,0.8412280715550008,1,30051.0,7.0,7
Belgien,2025-05-12,-0.8064401532059952,1,2674.0,1.0,1
Belgien,2025-05-14,0.21868091294183944,1,4141.0,2.0,2
Belgien,2025-05-19,0.009018404915062561,1,4332.0,2.0,2
Belgien,2025-05-26,-0.08592186185018098,1,2374.0,1.0,1
Belgien,2025-06-03,-0.041303105889748615,1,1706.0,1.0,1
Belgien,2025-06-11,0.04615708212170677,1,2468.0,1.0,1
Belgien,2025-06-13,-0.0685052318718018,1,2152.0,1.0,1
Belgien,2025-06-15,-0.07076465124644349,1,1868.0,1.0,1
Belgien,2025-06-16,0.29142239206750364,1,2500.0,1.0,1
Belgien,2025-06-18,1.1921378364745912,1,27128.0,7.0,7
Belgien,2025-06-21,-0.7856832288985304,1,2569.0,1.0,1
Belgien,2025-06-25,0.5002700358278687,1,19003.0,4.0,4
Belgien,2025-07-01,-0.32017789648257783,1,2783.0,1.0,1
Belgien,2025-07-03,0.5431600076537322,1,8247.0,3.0,3
Belgien,2025-07-11,-0.15767617911065468,1,2336.0,1.0,1
Belgien,2025-07-13,0.024028019789997135,1,2451.0,1.0,1
Belgien,2025-07-18,0.25889736237335353,1,8944.0,4.0,4
Belgien,2025-08-05,-0.0735256860504454,1,2381.0,1.0,1
Belgien,2025-08-07,0.9711518628599456,1,16607.0,5.0,5
Belgien,2025-08-10,-0.7133152465346754,1,1954.0,1.0,1
Belgien,2025-08-12,1.2401664586107297,1,23341.0,6.0,6
Belgien,2025-08-14,-0.08254262153764191,1,19789.0,5.0,5
Belgien,2025-08-15,-2.1457165402285687,1,2315.0,1.0,1
Belgien,2025-08-24,-0.026121524520540913,1,1830.0,1.0,1
Belgien,2025-08-25,0.10470456286290641,1,2032.0,1.0,1
Belgien,2025-09-06,0.16464675370388493,1,14655.0,4.0,4
Belgien,2025-09-09,-0.5376185169190837,1,2921.0,1.0,1
Belgien,2025-09-16,-1.1399544717696772,1,0.0,1.0,1
Belgien,2025-09-19,2.7145058019324932,1,3441.0,1.0,1
Belgien,2025-09-23,0.027232171112367975,1,3837.0,1.0,1
Belgien,2025-09-29,-0.02020159009180607,1,3399.0,1.0,1
Belgien,2025-10-01,0.9462599176154782,1,22556.0,5.0,5
Belgien,2025-10-19,-0.12426607679512225,1,2409.0,1.0,1
Belgien,2025-11-02,0.13897239985303975,1,16858.0,3.0,3
Belgien,2025-11-12,-0.06005261469797905,1,9247.0,4.0,4
Belgien,2025-11-13,-1.3176548197731508,1,2476.0,1.0,1
Belgien,2025-11-22,0.2483242629936868,1,23140.0,6.0,6
Belgien,2025-12-03,-0.19336881294494734,1,2758.0,1.0,1
Belgien,2025-12-05,0.27954884002688685,1,4824.0,2.0,2
Belgien,2025-12-10,-0.11562638593525758,1,2706.0,1.0,1
Belgien,2025-12-13,0.03868566139535338,1,3039.0,1.0,1
Belgien,2025-12-22,0.036056437675560896,1,4204.0,2.0,2
Belgien,2025-12-25,0.5960484235478928,1,25133.0,7.0,7
Belgien,2025-12-30,-0.06949164733731869,1,17756.0,6.0,6
Belgien,2026-01-11,-0.16952455030800748,1,2322.0,1.0,1
Belgien,2026-01-14,0.2007900690722515,1,4241.0,3.0,3
Belgien,2026-01-24,0.16551130019712001,1,22196.0,6.0,6
Belgien,2026-02-08,-0.01069551736403073,1,18906.0,5.0,5
Belgien,2026-02-16,-0.17293027453702603,1,4740.0,2.0,2
Belgien,2026-02-18,0.6142709571921747,1,16193.0,6.0,6
Belgien,2026-02-21,-0.4991842302100373,1,3622.0,1.0,1
Belgien,2026-02-26,-0.10978116265170926,1,2092.0,1.0,1
Belgien,2026-03-03,0.046152527158129966,1,2635.0,1.0,1
Belgien,2026-03-05,1.079398991344974,1,22821.0,6.0,6
Brasilien,2017-06-16,0.011376792000272218,1,8572.0,4.0,4
Brasilien,2017-07-06,-0.0018054217895904223,1,8268.0,4.0,4
Brasilien,2017-07-26,-0.0025748508713392404,1,7853.0,4.0,4
Brasilien,2017-08-30,0.00733643160055283,1,10152.0,4.0,4
Brasilien,2017-09-04,-0.05484900858732402,1,7717.0,4.0,4
Brasilien,2017-10-14,-0.019390834260914414,1,3553.0,1.0,1
Brasilien,2017-11-03,0.026264979871147266,1,6008.0,4.0,4
Brasilien,2017-11-13,-0.06655682822993043,1,3088.0,2.0,2
Brasilien,2018-01-17,-0.0072387984344452014,1,1929.0,1.0,1
Brasilien,2018-01-22,0.25838078482230403,1,7021.0,2.0,2
Brasilien,2018-02-11,0.0035591944597226366,1,7539.0,4.0,4
Brasilien,2018-02-21,-0.12307235089290769,1,2202.0,1.0,1
Brasilien,2018-04-07,0.0007442833062469845,1,2277.0,1.0,1
Brasilien,2018-04-12,0.28318683456493277,1,9382.0,4.0,4
Brasilien,2018-04-27,-0.06861571848576192,1,3352.0,1.0,1
Brasilien,2018-05-07,-0.009179607511296695,1,3058.0,1.0,1
Brasilien,2018-05-22,0.08188443622200078,1,10444.0,4.0,4
Brasilien,2018-05-27,-0.015668921970420156,1,9657.0,4.0,4
Brasilien,2018-06-01,0.015668921970420156,1,10444.0,4.0,4
Brasilien,2018-06-21,0.005032889306546018,1,11550.0,4.0,4
Brasilien,2018-07-16,-0.003372925597515817,1,10616.0,4.0,4
Brasilien,2018-07-21,-0.05289341533836485,1,8149.0,4.0,4
Brasilien,2018-07-26,-0.7170231000095868,1,226.0,1.0,1
Brasilien,2018-08-10,0.24867035788654152,1,9420.0,4.0,4
Brasilien,2018-08-20,-0.0015512480094773905,1,9275.0,3.0,3
Brasilien,2018-08-30,0.007215766954706914,1,9969.0,4.0,4
Brasilien,2018-09-19,-0.01375775594596984,1,7571.0,4.0,4
Brasilien,2018-11-03,-0.0005166810336764311,1,7397.0,4.0,4
Brasilien,2018-11-13,-0.31097371371273425,1,330.0,1.0,1
Brasilien,2018-11-18,0.45089530293480296,1,3145.0,2.0,2
Brasilien,2018-11-23,-0.4069951909276613,1,411.0,1.0,1
Brasilien,2018-12-13,0.1496099027509684,1,8191.0,4.0,4
Brasilien,2019-01-07,-0.0021930860513891303,1,7754.0,4.0,4
Brasilien,2019-01-17,-0.0012588577117750078,1,7657.0,4.0,4
Brasilien,2019-01-27,-0.01797911316629861,1,6397.0,4.0,4
Brasilien,2019-02-01,-0.035597037073967996,1,5354.0,3.0,3
Brasilien,2019-02-11,0.016445019750394252,1,6311.0,3.0,3
Brasilien,2019-03-08,-0.044686556647564296,1,2065.0,1.0,1
Brasilien,2019-03-13,0.20141123025603153,1,5653.0,3.0,3
Brasilien,2019-03-18,-0.05536649612835376,1,4286.0,2.0,2
Brasilien,2019-03-23,0.10852128055211381,1,7374.0,4.0,4
Brasilien,2019-04-27,0.004894912739076318,1,8752.0,4.0,4
Brasilien,2019-05-22,0.004088995669742346,1,9694.0,4.0,4
Brasilien,2019-05-27,-0.02302091092144387,1,8640.0,4.0,4
Brasilien,2019-06-11,0.0034727724518990753,1,9102.0,4.0,4
Brasilien,2019-06-16,-0.2088812597934858,1,3203.0,2.0,2
Brasilien,2019-06-26,0.10526124832098542,1,9177.0,4.0,4
Brasilien,2019-07-01,-1.0921787973378732,1,39.0,1.0,1
Brasilien,2019-07-06,1.0715106785471575,1,8276.0,4.0,4
Brasilien,2019-07-11,0.0251292702935757,1,9384.0,4.0,4
Brasilien,2019-07-21,-0.00326015768310981,1,9083.0,4.0,4
Brasilien,2019-07-26,-0.04811034239062088,1,7141.0,2.0,2
Brasilien,2019-07-31,0.04218845287375465,1,8818.0,4.0,4
Brasilien,2019-08-05,-0.530000769426086,1,623.0,1.0,1
Brasilien,2019-08-10,0.5225843840432176,1,8497.0,4.0,4
Brasilien,2019-08-30,-0.004807894845298843,1,7718.0,4.0,4
Brasilien,2019-09-09,0.004596036413588323,1,8081.0,4.0,4
Brasilien,2019-10-14,0.000490749397676739,1,8221.0,4.0,4
Brasilien,2019-11-03,-0.006561145243656963,1,7210.0,4.0,4
Brasilien,2019-12-08,-0.08469515360016709,1,372.0,1.0,1
Brasilien,2019-12-13,0.6054441042575194,1,7678.0,4.0,4
Brasilien,2020-01-07,-0.0063069367262459505,1,6558.0,3.0,3
Brasilien,2020-01-27,0.01559864675964917,1,8959.0,4.0,4
Brasilien,2020-03-27,0.00027673870245387513,1,9109.0,4.0,4
Brasilien,2020-04-06,-0.002941060815092378,1,8845.0,4.0,4
Brasilien,2020-04-21,-0.006245564345499114,1,8054.0,3.0,3
Brasilien,2020-04-26,-0.5177391366761116,1,605.0,1.0,1
Brasilien,2020-05-11,0.18950669055708888,1,10382.0,4.0,4
Brasilien,2020-05-16,-0.0068587107028946544,1,10032.0,4.0,4
Brasilien,2020-05-21,-0.020051320747930035,1,9075.0,4.0,4
Brasilien,2020-05-26,-0.005722979048974253,1,8819.0,4.0,4
Brasilien,2020-05-31,-0.021377233028539777,1,7925.0,4.0,4
Brasilien,2020-06-20,0.007897348992495612,1,9281.0,4.0,4
Brasilien,2020-06-25,-0.01819332948177781,1,8474.0,4.0,4
Brasilien,2020-07-10,-0.026424070276994862,1,5701.0,3.0,3
Brasilien,2020-07-20,0.03410474161708699,1,8018.0,4.0,4
Brasilien,2020-07-25,-0.001175811754905709,1,7971.0,4.0,4
Brasilien,2020-08-04,-0.008738781215311775,1,7304.0,4.0,4
Brasilien,2020-08-09,-0.24338519926434934,1,2163.0,1.0,1
Brasilien,2020-08-14,-0.2150615202705172,1,738.0,1.0,1
Brasilien,2020-08-19,0.37622786257950624,1,4842.0,3.0,3
Brasilien,2020-08-24,-0.05739877770837758,1,3634.0,2.0,2
Brasilien,2020-08-29,0.170979062448772,1,8544.0,4.0,4
Brasilien,2020-09-03,-0.016002689560396986,1,7887.0,4.0,4
Brasilien,2020-10-13,0.004344756923383031,1,9384.0,4.0,4
Brasilien,2020-10-18,-0.1328319287373386,1,4830.0,3.0,3
Brasilien,2020-10-23,0.09761690437767286,1,7869.0,4.0,4
Brasilien,2020-10-28,-0.007694751241153952,1,7572.0,4.0,4
Brasilien,2020-11-27,-0.047796554718741086,1,1805.0,2.0,2
Brasilien,2021-01-16,0.03134922100035697,1,8654.0,4.0,4
Brasilien,2021-01-31,-0.034562838163773674,1,5153.0,3.0,3
Brasilien,2021-02-15,0.008206321265791416,1,5828.0,3.0,3
Brasilien,2021-03-17,0.015696087275021735,1,9333.0,4.0,4
Brasilien,2021-03-27,0.016479320839481382,1,11005.0,4.0,4
Brasilien,2021-04-01,0.006806963110093278,1,11386.0,4.0,4
Brasilien,2021-04-11,-0.010325488231273282,1,10269.0,4.0,4
Brasilien,2021-05-01,0.0016804683798817166,1,10620.0,4.0,4
Brasilien,2021-05-06,0.023380760859821947,1,11937.0,4.0,4
Brasilien,2021-05-11,-0.01742512392364972,1,10941.0,4.0,4
Brasilien,2021-05-16,-0.2817135640293367,1,2675.0,1.0,1
Brasilien,2021-05-21,0.290703238967979,1,11444.0,4.0,4
Brasilien,2021-05-26,0.016046179484625257,1,12400.0,4.0,4
Brasilien,2021-06-05,-0.016413313485231562,1,10523.0,4.0,4
Brasilien,2021-06-15,-0.0037075339595638466,1,10140.0,4.0,4
Brasilien,2021-06-30,-0.04190724396149162,1,5408.0,4.0,4
Brasilien,2021-07-10,0.0658052558756749,1,10443.0,4.0,4
Brasilien,2021-07-20,-0.1666883641316968,1,1972.0,1.0,1
Brasilien,2021-07-25,0.3270733177134357,1,10119.0,4.0,4
Brasilien,2021-08-04,-0.1685806185325248,1,1875.0,1.0,1
Brasilien,2021-08-09,0.3198721280381765,1,9281.0,3.0,3
Brasilien,2021-09-03,0.0032398160137931597,1,10064.0,4.0,4
Brasilien,2021-09-08,-0.6232802053840316,1,446.0,1.0,1
Brasilien,2021-09-28,0.13814361943353948,1,7067.0,3.0,3
Brasilien,2021-10-23,0.00042787177856475013,1,7143.0,4.0,4
Brasilien,2021-11-17,0.005898741486148182,1,8278.0,4.0,4
Brasilien,2021-11-27,-0.12302471616986495,1,2419.0,1.0,1
Brasilien,2021-12-12,0.09714671950785221,1,10387.0,4.0,4
Brasilien,2022-01-16,-0.03484368973544752,1,3068.0,2.0,2
Brasilien,2022-01-21,-0.30670312131002786,1,662.0,1.0,1
Brasilien,2022-01-26,0.4324074686927748,1,5752.0,3.0,3
Brasilien,2022-02-20,0.025977518674464618,1,11012.0,4.0,4
Brasilien,2022-03-02,-0.010251917529449272,1,9939.0,4.0,4
Brasilien,2022-03-07,0.019538924899077513,1,10959.0,4.0,4
Brasilien,2022-03-22,0.00011548224309609149,1,10978.0,4.0,4
Brasilien,2022-04-11,0.00020000026666737724,1,11022.0,4.0,4
Brasilien,2022-04-26,0.00532222095236096,1,11938.0,4.0,4
Brasilien,2022-05-01,-0.021653726493207515,1,10713.0,4.0,4
Brasilien,2022-05-21,0.0024854925770285696,1,11259.0,4.0,4
Brasilien,2022-05-26,0.012997612073488086,1,12015.0,4.0,4
Brasilien,2022-06-05,-0.030619048974229734,1,8846.0,4.0,4
Brasilien,2022-07-05,0.00026273453591620923,1,8916.0,4.0,4
Brasilien,2022-07-10,0.03731862291417052,1,10745.0,4.0,4
Brasilien,2022-07-15,-0.3558915196643522,1,1813.0,2.0,2
Brasilien,2022-07-25,0.1628558953880878,1,9240.0,4.0,4
Brasilien,2022-08-14,0.0050989089311475055,1,10232.0,4.0,4
Brasilien,2022-08-24,-0.05141213797961388,1,6119.0,2.0,2
Brasilien,2022-09-08,0.03323727752287032,1,10074.0,4.0,4
Brasilien,2022-09-18,-0.11931782546999,1,3055.0,1.0,1
Brasilien,2022-11-17,-0.027154554558170767,1,599.0,1.0,1
Brasilien,2022-12-12,0.05330855775960437,1,2271.0,1.0,1
Brasilien,2023-01-26,0.02636105063550536,1,7437.0,4.0,4
Brasilien,2023-03-02,-0.002491278634118491,1,6816.0,3.0,3
Brasilien,2023-04-01,0.01092665311789241,1,9460.0,4.0,4
Brasilien,2023-04-11,-0.035305721313138604,1,6646.0,2.0,2
Brasilien,2023-05-06,-0.02051938553950443,1,3979.0,1.0,1
Brasilien,2023-05-11,0.09104483553396321,1,6273.0,2.0,2
Brasilien,2023-05-16,-0.1169270502642636,1,3496.0,3.0,3
Brasilien,2023-05-26,0.11445470488222878,1,10981.0,4.0,4
Brasilien,2023-06-05,0.0004633633875423371,1,11032.0,4.0,4
Brasilien,2023-06-10,0.004375286552173207,1,11276.0,4.0,4
Brasilien,2023-06-20,-0.010697784111243714,1,10132.0,4.0,4
Brasilien,2023-06-25,-0.0083437792311436,1,9718.0,4.0,4
Brasilien,2023-07-05,0.01145994501771952,1,10898.0,4.0,4
Brasilien,2023-07-15,-0.003018112834764786,1,10574.0,4.0,4
Brasilien,2023-07-25,0.001119116396126074,1,10693.0,4.0,4
Brasilien,2023-08-24,0.002183805030655724,1,11417.0,4.0,4
Brasilien,2023-09-03,-0.07098399947544998,1,5614.0,4.0,4
Brasilien,2023-09-08,0.12145373828446146,1,10304.0,4.0,4
Brasilien,2023-09-13,-0.016163881348341746,1,9504.0,4.0,4
Brasilien,2023-09-18,-0.007548065596569486,1,9152.0,4.0,4
Brasilien,2023-10-23,-0.011949169832567158,1,6024.0,3.0,3
Brasilien,2023-10-28,-0.19066452144437845,1,2322.0,1.0,1
Brasilien,2023-11-07,0.041176163721085325,1,3505.0,1.0,1
Brasilien,2023-11-12,0.20317427616038658,1,9680.0,4.0,4
Brasilien,2023-11-17,-0.25220193786660394,1,2743.0,2.0,2
Brasilien,2023-12-07,0.06669533875884262,1,10412.0,4.0,4
Brasilien,2024-01-11,-0.0011706878345801642,1,9994.0,4.0,4
Brasilien,2024-01-16,0.03364620429119682,1,11825.0,4.0,4
Brasilien,2024-01-21,-0.2005605043946627,1,4338.0,2.0,2
Brasilien,2024-02-05,0.07206770782828992,1,12787.0,4.0,4
Brasilien,2024-03-01,-0.06633929093177915,1,2435.0,2.0,2
Brasilien,2024-03-16,0.06427742251720243,1,6386.0,3.0,3
Brasilien,2024-03-21,0.012327470943291275,1,6792.0,3.0,3
Brasilien,2024-03-31,0.020111229405621246,1,8305.0,3.0,3
Brasilien,2024-04-05,0.0179974155295902,1,9087.0,3.0,3
Brasilien,2024-04-20,0.0097495502969295,1,10518.0,2.0,2
Brasilien,2024-04-30,0.013356704515496531,1,12021.0,4.0,4
Brasilien,2024-05-05,0.0010619787666659164,1,12085.0,4.0,4
Brasilien,2024-06-09,0.000559530473684993,1,12324.0,4.0,4
Brasilien,2024-06-14,-0.008859373237028479,1,11790.0,4.0,4
Brasilien,2024-06-19,-0.009323390956283716,1,11253.0,4.0,4
Brasilien,2024-06-24,-0.035411369470769574,1,9427.0,4.0,4
Brasilien,2024-07-24,-0.0026789945296203043,1,8699.0,4.0,4
Brasilien,2024-07-29,-0.8331377154138222,1,135.0,1.0,1
Brasilien,2024-08-03,0.9003566061230879,1,12174.0,4.0,4
Brasilien,2024-08-18,0.0026570356365456385,1,12669.0,4.0,4
Brasilien,2024-08-23,-0.16005441699978604,1,5691.0,2.0,2
Brasilien,2024-09-12,0.04446996265061802,1,13850.0,4.0,4
Brasilien,2024-10-07,-0.008320239872906327,1,11249.0,4.0,4
Brasilien,2024-10-17,-0.36209242500439504,1,301.0,1.0,1
Brasilien,2024-10-22,0.44273988290794486,1,2754.0,1.0,1
Brasilien,2024-11-11,0.005398574159927394,1,3068.0,1.0,1
Brasilien,2024-11-26,0.0816093104682769,1,10435.0,4.0,4
Brasilien,2024-12-06,0.008546090234576554,1,11366.0,4.0,4
Brasilien,2024-12-16,-0.3141937594062546,1,491.0,1.0,1
Brasilien,2025-01-25,0.003242633634014469,1,559.0,1.0,1
Brasilien,2025-02-19,0.12428057595697471,1,12496.0,4.0,4
Brasilien,2025-02-24,-0.07145391933124152,1,8742.0,3.0,3
Brasilien,2025-03-01,-0.024037624370531318,1,7752.0,3.0,3
Brasilien,2025-04-12,-0.026792393708339805,1,2516.0,1.0,1
Brasilien,2025-04-15,0.25159999466257776,1,5352.0,1.0,1
Brasilien,2025-05-02,0.04799414149260016,1,12102.0,4.0,4
Brasilien,2025-05-05,0.002551767822584594,1,12195.0,4.0,4
Brasilien,2025-05-15,-0.005981007050461606,1,11487.0,4.0,4
Brasilien,2025-05-20,0.02020315104880055,1,12708.0,4.0,4
Brasilien,2025-05-25,0.009796999614829004,1,13346.0,4.0,4
Brasilien,2025-05-30,-0.04554493731676956,1,10628.0,4.0,4
Brasilien,2025-06-04,-0.0011512180877346623,1,10567.0,4.0,4
Brasilien,2025-06-19,0.005976126695779508,1,11558.0,4.0,4
Brasilien,2025-06-29,0.015070867660237219,1,13438.0,4.0,4
Brasilien,2025-07-14,-0.03211403500167075,1,8301.0,3.0,3
Brasilien,2025-07-29,0.019760526387948237,1,11165.0,4.0,4
Brasilien,2025-08-03,-5.374658517602882e-05,1,11162.0,4.0,4
Brasilien,2025-08-13,0.009952016481001103,1,12330.0,4.0,4
Brasilien,2025-08-18,-0.03287625216292582,1,10461.0,2.0,2
Brasilien,2025-08-23,0.022335668461389346,1,11697.0,4.0,4
Brasilien,2025-09-17,-0.03719215477851087,1,4616.0,2.0,2
Brasilien,2025-09-27,0.04014130041555948,1,6896.0,3.0,3
Brasilien,2025-10-17,-0.02669772713513794,1,4043.0,1.0,1
Brasilien,2025-10-22,0.13711493567148914,1,8025.0,4.0,4
Brasilien,2025-11-21,0.008458276445986238,1,10343.0,4.0,4
Brasilien,2025-12-11,-0.008770182386677927,1,8679.0,4.0,4
Brasilien,2025-12-16,-1.813732318728849,1,0.0,1.0,1
Brasilien,2025-12-21,1.86268766599595,1,11086.0,4.0,4
Brasilien,2025-12-28,-0.02045586451000173,1,9607.0,4.0,4
Brasilien,2025-12-31,-0.03447697217319915,1,8663.0,4.0,4
Brasilien,2026-01-10,0.01032227133125172,1,9605.0,4.0,4
Filippinerne,2017-04-13,0.003023256666869164,1,5559.0,2.0,2
Filippinerne,2017-04-23,-0.004790011246070769,1,5299.0,2.0,2
Filippinerne,2017-05-03,-0.16775684593641263,1,990.0,1.0,1
Filippinerne,2017-06-02,0.04543488038572926,1,3869.0,1.0,1
Filippinerne,2017-06-12,-0.03982541574699683,1,2598.0,1.0,1
Filippinerne,2017-07-22,0.011527781127825664,1,4120.0,1.0,1
Filippinerne,2017-08-11,0.013859516646373127,1,5436.0,2.0,2
Filippinerne,2017-10-10,-0.0026963894153136715,1,4624.0,2.0,2
Filippinerne,2017-10-25,8.644911520434561e-05,1,4630.0,1.0,1
Filippinerne,2017-10-30,-0.002915313230575478,1,4563.0,1.0,1
Filippinerne,2017-11-29,-0.12447958995660861,1,109.0,1.0,1
Filippinerne,2018-01-18,0.026151773594350784,1,403.0,1.0,1
Filippinerne,2018-02-17,0.023841132265426317,1,824.0,1.0,1
Filippinerne,2018-03-19,0.05979939722848719,1,4955.0,2.0,2
Filippinerne,2018-04-18,-0.05540908571666794,1,940.0,1.0,1
Filippinerne,2018-04-28,-0.2914054242539724,1,51.0,1.0,1
Filippinerne,2018-05-08,0.4739118158497829,1,5831.0,2.0,2
Filippinerne,2018-05-13,-0.328194175903154,1,1130.0,1.0,1
Filippinerne,2018-05-23,0.13171434493323347,1,4218.0,1.0,1
Filippinerne,2018-06-27,-0.03986697704685169,1,1045.0,1.0,1
Filippinerne,2018-08-01,-0.0006079256699224394,1,1023.0,1.0,1
Filippinerne,2018-08-06,-0.12667708920353818,1,543.0,1.0,1
Filippinerne,2018-08-16,0.22979704101393733,1,5405.0,1.0,1
Filippinerne,2018-09-05,-0.08558085718301083,1,976.0,1.0,1
Filippinerne,2018-09-25,0.09399045637999252,1,6395.0,2.0,2
Filippinerne,2018-09-30,-0.0009718649110531885,1,6364.0,2.0,2
Filippinerne,2018-10-05,0.013723135810295162,1,6816.0,2.0,2
Filippinerne,2018-11-14,-0.07045537207666394,1,407.0,1.0,1
Filippinerne,2018-12-14,-0.016378676299262908,1,249.0,1.0,1
Filippinerne,2019-01-08,0.12475778169720023,1,5633.0,1.0,1
Filippinerne,2019-02-07,0.0031969044046156487,1,6200.0,2.0,2
Filippinerne,2019-02-17,-0.0039311039813256345,1,5961.0,2.0,2
Filippinerne,2019-02-22,0.006437792747768611,1,6156.0,2.0,2
Filippinerne,2019-03-04,-0.20879244636743124,1,763.0,1.0,1
Filippinerne,2019-04-28,0.023455751436824313,1,2772.0,2.0,2
Filippinerne,2019-05-03,0.1487581826757401,1,5832.0,2.0,2
Filippinerne,2019-05-13,-0.015793010366979665,1,4980.0,2.0,2
Filippinerne,2019-05-18,-0.012170110190191253,1,4686.0,2.0,2
Filippinerne,2019-05-23,-0.4124187904004783,1,596.0,1.0,1
Filippinerne,2019-05-28,0.45302960462045744,1,5741.0,2.0,2
Filippinerne,2019-06-22,0.0029732760039848215,1,6184.0,2.0,2
Filippinerne,2019-06-27,-0.10191732662307977,1,3715.0,2.0,2
Filippinerne,2019-07-07,0.043001546151300474,1,5711.0,2.0,2
Filippinerne,2019-07-12,-0.034630683400007814,1,4803.0,2.0,2
Filippinerne,2019-07-22,0.010223258067086505,1,5320.0,1.0,1
Filippinerne,2019-08-06,-0.059660300976968964,1,2174.0,1.0,1
Filippinerne,2019-08-11,0.06705774534382236,1,3040.0,1.0,1
Filippinerne,2019-08-16,0.11357049000026045,1,5364.0,2.0,2
Filippinerne,2019-08-26,0.018142008173329317,1,6431.0,2.0,2
Filippinerne,2019-09-20,-0.009860224321252957,1,5026.0,1.0,1
Filippinerne,2019-10-05,0.00936473638233745,1,5784.0,2.0,2
Filippinerne,2019-11-04,0.0002640505168646001,1,5830.0,2.0,2
Filippinerne,2019-11-19,-0.014534063205845982,1,4688.0,1.0,1
Filippinerne,2019-11-29,-0.14343595321876473,1,1117.0,1.0,1
Filippinerne,2020-01-28,0.028521979853300947,1,6184.0,2.0,2
Filippinerne,2020-02-22,-0.01020904613536544,1,4791.0,2.0,2
Filippinerne,2020-03-03,-0.15627471366314474,1,1004.0,1.0,1
Filippinerne,2020-03-08,0.33861808020332196,1,5458.0,2.0,2
Filippinerne,2020-03-23,-0.15037991399256576,1,572.0,1.0,1
Filippinerne,2020-03-28,0.4492621396004413,1,5407.0,2.0,2
Filippinerne,2020-04-07,0.0026283681308157726,1,5551.0,2.0,2
Filippinerne,2020-04-22,-0.0001322393965888106,1,5540.0,2.0,2
